brendanw                                ,"{dkberktas,suleymanccelik,Ganganaidu,avgx,thelastqueen,beyzakokcan,benmills,gasbakid,nawazkhan,nablon,JennieOhyoung,schordas,rodaine,sachin4203}","{richo,alexjlockwood,nablon,schordas}","{None,Java}",
edouardtabet                            ,"{berkankisaoglu,dkberktas}",,,
insurgentgames                          ,"{gene9,cspathis,jarod,elliotb,rit,catilac,metafeather,kuahyeow,bakytn,dennyabraham,mkoga,berio,tonyl,bonachela,jefftbob,cajun-code,malkia,ryankanno,jurisgalang,bfoz,rookie,nivertech,dkberktas,pix0r,X4,barbietunnie,marshallmick007,vgrichina,andreychernih,gastaoss,KushalP,pixelblend,amadoru,od3n,andrecardoso,cpatni,evandrix,leonardoeloy,jasonlotito,maheshbabu,melling,jcorcuera,RIAlizer,vishvish,hamstah,denizztret,bitcartel,esseb,jjclark1982,intarstudents,dimzzy,kizimo,tjarratt,kencochrane,go4nishu,levonk,ToolBoxSystems,svagionitis,rajasharan,IRONIC3D,ansani,dmcdougall,valer00n,bpw1621,AdamDempsey,lucasfilippi,maiorov,x0b1t,DigitalRogues,vially,Scottapotamas,niguang1024,christopherhan,blake8086,ivbar,sEpt0r,gonafr,miketon,dknutsen,demon62rus,mcteapot,nmarov,kamish,webmaxx,qianthinking,djcole,arthurpham,nthall,onix,abdulqadir,gpambrozio,ryanedick,jeksys,phildini,zhangbo,julianpistorius,ghosthamlet,amxn,chlase,mdemerson,JulianMayorga,darrenmutz,antoineguiral,jimshep,sergtop,shahzadmajeed,Siemnok,lfabiani,genu1,RCGTDev,zzturi,wdmchaft,slowrey,suyuti,pdhlnpt,xwwzmrxqy,abdul,ultimav,najwani,stefanogualdi,sergeibelov,RedCiudadanaGt,duk42111,unixo,sammirahmed,lordnasty,openkava,krishaamer,kevincobain2000,XoYoKing,amar47shah,SummerTree,impe83,KrisLee,ysorigin,Sunith,besteto,mikaelo,fordream,jpollard,vinod1988,trietptm,CruiseChan,won21kr,Bazzinga,anguskwan,gclsoft,zhijie,gelosie,ggiudetti,cartmanie,DanielLe232,Auroness,igorshmukler,ajaysinghthakur,laurentzziu,kristafari,chronick,Webini,UIKit0,incrediblecrayon,bitelchux,ivanistheone,eyeshims,dasetbc,ahmetabdi,abbas-uddin,abhuzz,wqshabib,girish95,rogersachan,christattum,rachidovitch,vozax}",,"{None,C++,Objective-C}",
genkiyooka                              ,"{dhancock1255,gitlisted,dkberktas,caindy}","{sco,rentzsch,mattt,blakewatters,AlanQuatermain,mattstevens,ecordell,sazameki,mattgemmell,grgcombs,inducer,kc-omni,master-nevi,mpospese,redsweater}","{PHP,Objective-C,C++,Shell}",
mdireskeneli                            ,"{ustun,PatrickEifler}","{ustun,pgrimard,dashersw,fatiherikli,cloudmu,PatrickEifler}","{None,Go}",
kyildiz                                 ,"{ustun,oytunyilmaz}","{ustun,oytunyilmaz}",,
oytunyilmaz                             ,"{kyildiz,cusspvz,alperkose}","{isa,ustun,hancengiz,rakyll,ahmetalpbalkan,hasanozgan,kyildiz,alperkose,durmaze}","{PHP,Go}",
canbal                                  ,"{ustun,vargi,SubarnaTripathi,Shajan,LittleStar9637}","{ustun,brion,clementfarabet,inspirit,luketwitter,ankitkj,Shajan,thevault,lamtran20,davisking}","{Matlab,Python,C++,C,Objective-C}",
ugurdonmez                              ,"{hinnocence,MichalPaszkiewicz}","{igrigorik,javallone,yigit,ustun,premasagar,skr,cemre,ozansener,kwylez,tommyh,mgp,servercimen,kolyvan,bcogrel,ghxiao,hinnocence,etakgoz,nawns,gaylemcd,BatuhanK}","{Python,JavaScript,TypeScript,Java,Objective-C}",
gercheq                                 ,"{liz,finn,markpasc,yannk,djacobs,alexbain,aklaswad,rayners,ambienttraffic,cihann,capndesign,daveaiello,nataliepo,paololim,jungshadow,lhenze,phaedra,bhorst,badnima,Violet,yasinyaman,buhny,furkanacikgoz,anonrig,samrawstorne,ogzcn,ekarasabun,harshacloud,yilmazali,EnSabanNur,serkanyersen,iltercengiz,bit2pixel,fordream,berkant-fidan,Blackeye,demirhancosku,andrew,huseyinyilmaz,blowhacker,k9ordon,Gerhard-Kanzler,osmanyazici,agemo,melihmucuk,liuguofeng719,muhammetardayildiz,hwclass,michaelwebster,alicem120,huseyinozkilic,denizarsan,mehmeet43,aligoren,gauss1181,abdurrahman,silverbob65,gregghanano,cusspvz,ceaksan,imraaz-rally-njit-bot,VagrantStory,DenizYalcinRaklet,angusshire}","{finn,hachi,bdd,markpasc,bradchoate,githubb1n,byrnereese,beausmith,fumiakiy,serkanyersen,jayallen,djacobs,arvind,su,danwolfgang,apg,nickoneill,daveman692,tima,cowboy,rmurphey,snark,alexbain,rcoyner,aklaswad,walt,rayners,sivy,djchall,kshay,ambienttraffic,evanelias,aaronbailey,btrott,capndesign,dphillips,pkulchenko,kciurej,daveaiello,nataliepo,paololim,mkania,desandro,jungshadow,jnachlin,lhenze,phaedra,bhorst,ustun,richardbenson,BYK,statico,TheComposingStick,jpobst,johnpolacek,tbranyen,mafintosh,imakewebthings,aaronroberson,drac,ybinur,tOkeshu,brian-rb,john-s,hakimel,kevinsawicki,amsul,jakiestfu,homerjam,yilmazali,jaxvy,danialfarid,steefow,tarraschk,bseth99,rakletadmin}","{CSS,Python,Java,PHP,Ruby,None,JavaScript}",
serkan-ozal                             ,"{noctarius,accavdar,nxbdi,chandru2012,joaonuno,luffyhwl,sonerx,milkers,kalaomer,serkanince,ykgarfield,nicoulaj,pmanvi,asimarslan,mustafaiman,thomasdarimont,ozymaxx,nazmid,tugcemoral,okohub,sirinath,javy-liu,oguzhanunlu,huseyinozkilic,wsenjer,liuxinglanyue,ajermakovics,Ujjuarora,SevkiBekir,raxetul,AlicanAkkus,burakoner,buremba,talipkorkmaz,sleyzerzon,emres,Canbayraktar,csyangchsh,abhijithtn,gokhanayhan38,tugrulaltun,omerhakanbilici,ozgurdemirel,bilalyasar,kobalski,chriswhocodes,arturmkrtchyan,gAmUssA,talhasavash,lylsdu,jtpadilla,Boardgamers,umeshchaturvedi,hakansel05,xinglongbing,rahmanusta,ericmm,thomasmodeneis,excruciator,liupd,beali,alpapad,mhddurrah,mehikmat,jcrump,cs-ozgur,soywiz,cwxb105,odayibasi,sanbir,FurkanInciroglu,zeynepyurt,silverstone1903,csarigoz,srhtcn,mkurt,sanjeeb-talukdar,cinterloper,vicboma1,kazimbayram,hakanbicer}","{brianm,nicoulaj,aphyr,headius,skeeto,mariusae,jcrump,ebourg,joshlong,jbrisbin,pmanvi,trisberg,buremba,rzwitserloot,ustun,thobe,pveentjer,rednaxelafx,martinfowler,szegedi,olivergierke,nathanmarz,emres,jerrinot,bramp,nurkiewicz,karianna,toomasr,gregrluck,enesakar,aragozin,tugcemoral,ochafik,burakdede,mikeb01,dougqh,thomasdarimont,RichardWarburton,rchukh,jankotek,ecki,jlusdy,bgedik,gAmUssA,idubrov,jeffgriffith,alexsnaps,philwebb,milkers,fuadm,sancar,arturmkrtchyan,mulderbaba,sirinath,lukaseder,mjpt777,agapple,slandelle,preshing,RATTLESNAKE-VIPER,ajermakovics,yusufaytas,peter-lawrey,joaonuno,noctarius,rahmanusta,ekabanov,mdogan,jhoeller,openaphid,ykgarfield,erenavsarogullari,gvsmirnov,cliffclick,talip,dbrimley,bitcharmer,gurbuzali,apangin,shipilev,chriswhocodes,giltene,nazmid,asimarslan,skybber,alexkasko,ronmamo,nitsanw,kalaomer,iNikem,Cotton-Ben,chandru2012,simonis,kobalski,sonerx,talipkorkmaz,lukasblu,serkanince,ozymaxx,odayibasi,cfelde,okohub,raphw,oguzhanunlu,luffyhwl,fancyerii,vladmihalcea,RuedigerMoeller,mustafaiman,bilalyasar,wildnez,johnmcclean-aol,talhasavash}","{Batchfile,None,HTML,C,Java,Python,JavaScript}",
nickaigi                                ,"{TomCoder,benarito,k2maxis,CalebMuhia,kenju254,nknganda,kelonye,theareba,Joseph-N,rafric2,jwachira,MuyaNT,larryweya,amimobenja,dextraz,bernardndegwa,yojedesign,cybermatatu,vipul-blutext,BrunoBernardino,Hamfri,theithead,brunocasanova,cusspvz,ngesa254,angusshire,kenyansongithub,soyelmnd,peteretelej,ternsip,giando,ProfNandaa}","{wycats,tpope,toastdriven,jashkenas,bitprophet,nelstrom,isaacs,trek,harperreed,benspaulding,dcramer,coderholic,swaroopch,johannilsson,sjl,adamn,pydanny,nvie,jvinet,desandro,tomdale,ustun,mdo,addyosmani,kennethreitz,larryweya,fat,Craga89,douglascrockford,vibragiel,bling,patriciogonzalezvivo,okal,tomchristie,daylen,kelonye,nknganda,TomCoder,Arlus,dextraz,benarito,kenju254}","{CSS,None,HTML,Python,JavaScript,Shell}",
vernomcrp                               ,"{sajal,KayEss,cwt,tanjaik,mobifbox1,mrteera,TPEleatherslave,teerasej,angusshire,JemmaIT,mpakus,njs94,alevinval,MichalPaszkiewicz,ternsip,SnehaRane,iporsut}","{dbr,knewter,javan,mitsuhiko,josevalim,cooldaemon,aramboi,benoitc,yaotti,wsmoak,pelme,jacobian,uasi,sajal,saltycrane,matz,brutasse,HonzaKral,andrewgodwin,amjith,reset,rspivak,schneems,mcginleyr1,Zatvobor,robconery,codeinthehole,dabit,yujinakayama,teerasej,evildmp,djm,KayEss,jacobb,ustun,yuku-t,r7kamura,kennethreitz,mahmoud,glennblock,frankwiles,Xof,robinclart,wanderer,falood,ouhouhsami,iporsut,jwilder,mezis,Motoma,cwt,chrishwiggins,mpakus,kevwilde,mattrobenolt,mjtamlyn,perone,nakagami,jeffmiller,dantswain,mschae,leplatrem,chrismccord,wtfleming,slogsdon,rbarrois,olivierobert,createdbypete,crosbymichael,aaugustin,benjamintanweihao,scherrey,smpallen99,be-hase,jcalazan,juliaelman,Fizzadar,gigapixel,xavierdutreilh,lextoumbourou,kakarukeys,bigardone,jrief,g33kidd,parroty,mallocator,jeffknupp,alevinval,lhorie,mrteera,miguelgrinberg,hkanali,lpil,RachellCalhoun,Haseeb-Qureshi,kuri65536,teerawat1992,cstorm125}","{Elixir,Haskell,Elm,Makefile,Erlang,None,C,Go,VimL,""Jupyter Notebook"",Assembly,Python,JavaScript}",
kharandziuk                             ,"{shalakhin,SergeyKubrak,rootart,bulya,rilian,javadev,pavlenko-volodymyr,cusspvz,diachuk,romanosipenko}","{MSch,auraz,ustun,domenkozar,rilian,kachayev,Noxwille}","{""Standard ML"",CSS,Python,HTML,VimL,Java,Perl,Scala,CoffeeScript,None,JavaScript,Shell}",
melihmucuk                              ,"{mertyaman,huseyinezdemir,insomnium7,btungut,hwclass,huseyinozkilic,techeventstr,atakancoban,erkancan,ihsanbal,cbilgili,bahacan19,mustafakayya,alienaut,aligoren,atesadam,76aliaras,caneryilmaz,mstfy,pranavlathigara,hilalsaim,nesrinkalender,everlost,ibrahimmumcu,cusspvz,adrianha,angusshire,tanaydin,askn,mustafairen,dereli,agdelen,sercanov,bymurat,pmaingi,cesmeemlak,ilkererdemsen,orhankutlu,ayberkanilatsiz,altayaydemir,kemalfaust,SametGunduz,ahmetshen-us,edencakir,burakdirin,ahmet,tugbaa,sadikay,mallikarjunayaddala,seferdemir,kemalunal,htkibar,cihanozhan}","{bradfitz,davecheney,cfq,kennethlove,nsf,gokmen,rsms,gercheq,cihann,emre,away4m,vigo,brentvatne,ustun,rsc,rakyll,BYK,guregu,oguzbilgic,ahmetalpbalkan,f,vjeux,devrim,ssg,ahmetalsan,kenwheeler,ahmet,tugberkugurlu,mattdonnelly,tanaydin,abijlani,fatih,sinan,huseyinozkilic,serdarb,allthein,kemalfaust,hkulekci,askn,Sly777,dashersw,ttezel,kader,emreeren,alienaut,cihangir,julienschmidt,dgryski,sdogruyol,aykutaras,fatiherikli,cbilgili,alikaragoz,emreaktrk,huseyinezdemir,iltercengiz,nesrinkalender,erkancan,sahin,btungut,daronyondem,tjoudeh,kanilturgut,ihsanbal,yusufseyrek,christopherdro,hwclass,bahacan19,aligoren,mustafakayya,robpike,mertyaman,mehmetcanker,mstfy,htkibar,agdelen,vedatmahir,ilkayilknur,caneryilmaz,CharlesMangwa,mstfshn,techeventstr,tolgaaskin,ken,abhdr,sercanov,ahmaks,Ahmtdnz}","{Swift,None,Go,C#,Java,Objective-C,Python,JavaScript}",
ekremkaraca                             ,"{phlipper,AlperKarapinar,serkaniyigun,sdogruyol,askn,mehmetdavut,alienaut,STRd6,fceller,msdundar,leylaKapi,gorkemozdogan,hmert,ZeynepNurDilek,huseyinozkilic,doganaydin,vigo,techeventstr,skylightcoder,Shipow,hwclass,Nedomas,furkanayhan,cem120,ypersyntelykos,asif31iqbal,Canglc,samilokan,sercaneraslan,aligoren,angusshire,yigitkaraca,carmenmp,sadikay,gabrielpconceicao,hilalsaim,neomadara,cusspvz,brunocasanova,shoshindes,mgwhitfield,ozziest,retrospective5,Mavrikant,ruthenium,OdineiRibeiro,digideskio,sammysgame,yesersin,bimal125,liroyleshed,hmanoj59,firmanm,ternsip,whoisozan,dineshsonachalam,woxly,ddeveloperr,sherifkozman,Abdulrahman69,yfgeek,mallikarjunayaddala,bernardoseven,ogzolmz}","{mojombo,defunkt,wycats,jnicklas,ryanb,phlipper,sstephenson,Gregg,radar,dhh,tenderlove,tsmango,josevalim,sferik,caike,STRd6,berkerpeksag,paulirish,rafaelfranca,olivierlacan,emre,mehmetdavut,josemotanet,maxdemarzi,vigo,hasantayyar,ustun,addyosmani,dreikanter,yuxel,seyhunak,eax,hmert,JeffreyWay,doganaydin,f,serkansokmen,halid,paracycle,emrekilinc,onurozgurozkan,mustafaileri,tayfunoziserikan,AlperKarapinar,sercaneraslan,fceller,enderahmetyurt,sbagdat,msdundar,askn,brandonhilkert,zinyando,gaearon,ZeynepNurDilek,alienaut,dnomak,sdogruyol,torvalds,emir,ColinEberhardt,fatiherikli,serkaniyigun,iltercengiz,furkanayhan,eyupatis,bahattincinic,hamitturkukaya,onurakpolat,azizarslan,safiye,sly01,gaylemcd,hwclass,osmanmakal,tolgaavci,leylaKapi,yigitozkavci,Mavrikant}","{Ruby,None}",
talhakabakus                            ,"{tayfunoziserikan,gilberto-bueno,stanleybosoi,scriptmonster,haymarn,hamzakaya,kaaninan,jeongjuwon,suadev,JuanTony2990}","{edspencer,ariya,davidkaneda,aconran,jayrobinson,bigfish,fjakobs,loiane,mathiasbynens,ustun,VinylFox,DavidDurman,muratcorlu,yuxel,jaygarcia,bmoeskau,ExtAnimal,jsakalos,elmasse,tayfunoziserikan,mitchellsimoens,scriptmonster,sebarmeli,Fredric,fehmicansaglam,bent,fabiojpoli,gilberto-bueno,Stuart98,nohuhu,dubstar-04,adamjshook}","{None,JavaScript,Java,Shell}",
erolg                                   ,"{kadertarlan,bgunebakan,fatiherikli,aydantasdemir,Ulubay,huseyingokdag,kgulpinar,aligoren,angusshire,udoga,onuryilmaz,btk,ternsip,ugrcn,kemalbsoylu,woxly,Alideniz,FurkanIpek}","{bergerx,vigo,ustun,oguzy,rakyll,hmert,f,meren,caglar10ur,ssg,ecylmz,onurozgurozkan,tayfunoziserikan,hasanozgan,fatih,osa1,hkulekci,ferhatelmas,cenkalti,dashersw,delirehberi,fatmabetul,ErikZalm,kozdincer,mgurevin,tolpp,vmarmol,muhammet,sdogruyol,torvalds,aydantasdemir,omerozkan,fatiherikli,halitalptekin,nyucel,marjinal1st,yakar,bulutfon,bgunebakan,condroid,leylaKapi,kadertarlan,udoga,hackedteam}","{CSS,None,HTML,Go,C,PHP,Ruby,Python,JavaScript}",
SerkanSipahi                            ,"{treeDrei,cusspvz,brunocasanova,angusshire,Mobiletainment}","{nex3,ariya,janl,neelance,tj,vojtajina,jrburke,vigo,ustun,rakyll,nerdgirl,hmert,f,Munter,krasimir,domenic,fatihacet,jennifer-mann,notwaldorf,MeoMix,yosssi,nayafia,HugoGiraudel,s,swoloszynski,treeDrei,fluse}","{CSS,Makefile,None,HTML,Go,C++,ApacheConf,""Jupyter Notebook"",TypeScript,Java,Python,JavaScript,Shell}",
kobalski                                ,"{serkan-ozal,accavdar,huseyinozkilic,bilalyasar,hakansel05,cusspvz,angusshire,lacivert,VagrantStory,barisercan}","{aral,mathiasbynens,ustun,jquave,sindresorhus,daffl,gAmUssA,ehammond,emrahkocaman,maximbilan,serkan-ozal,odayibasi,vladmihalcea,bilalyasar}","{None,JavaScript,Objective-C,Java,HTML}",
1zinnur9                                ,"{muratmeran,hazal,zaman,AlperKarapinar,ujk,kbra,sozgur,symtkn,mctr,fatihtastemur,isunbul,krytht,cngsym,kbraa,tugdev,ftrcn,gzdsvnc,smnrbln,elifgul,developer521,ozlemokumus,peudadayusuf,melikesarac,ddmynrdg,necmettinolcay,handankara,raziyeaydin,emreyh,develomer,ozymaxx,H-Feyza,rahmanusta,huseyinozkilic,tugbadal,KenanAcar,inarli,hikuley,techeventstr,muhammedalagoz,yagmurdereli,mazlumagar,GlcEbru,Nazklc,yaseminbarutcu,Ulubay,ozelfatih,kurtulusahmet,sozboyabatli,aligoren,angusshire,gabrielpconceicao,tuvaergun,haticegunes,cusspvz,D132,frknozr,ahmetcadirci25,alestasule,VagrantStory,ynsy,merttasci,zackhaikal,ternsip,miynat,oakkaya,Ceren3,eakpinar00,kipcakbegi,woxly,AeronStory,rahmiyildiz}","{nono,lozzd,royvandewater,shadyproject,ustun,adamzap,rakyll,addyosmani,bit2pixel,argp,emres,lanjelot,NARKOZ,fatih,serialhex,mogutcan,bsaral,askn,mctr,hursit,fatihtastemur,isunbul,krytht,mubix,dashersw,fatihacet,alok-upadhyay,mikatammi,andresriancho,kadircet,milo2012,torvalds,HackerFantastic,halitalptekin,miynat,epinna,bostonlink,DanMcInerney,shd101wyy,secmobi,onuryilmazinfo,jshaw87,offensive-security,Duncaen,tcstool,jhaddix,ozymaxx,barkink,dontmitch,mmetince,VagrantStory,commonexploits,jcarlosn,byt3bl33d3r,Om3rCitak,oakkaya,AlfaroM,Erickbarrera,mazlumagar,angusshire,T-S-A,shpendk,breenmachine,merttasci,xsuperbug,ctfhacker,FatihEgbatan,CyberWomen,hackedteam,cansuKamali}","{Verilog,None,C,Go,Java,PHP,Ruby,Python,JavaScript,Objective-C,Shell}",
Burakhan                                ,"{birtanyildiz,halid,bernaaksoy,sstercan,techeventstr,kadirkoyici,barkinet,cusspvz,angusshire,abozkurt06,kemalsami,enderozcan,hakangumus,evinw,SnehaRane}","{berkerpeksag,sarp,fabpot,tayfun,gkmngrgn,cihann,vigo,ustun,rakyll,serdardalgic,kadirpekel,ahmetalpbalkan,yuxel,o,hmert,f,halid,needim,mustafayuceel,fatih,hkulekci,birtanyildiz,marcosQuesada,adililhan,ibrahimgunduz34,fatiherikli,mladenplavsic,arasatasaygin,sstercan,typicode,ahmetax}","{CSS,HTML,None,AspectJ,Java,PHP,Python,JavaScript}",
delirehberi                             ,"{muratkgirgin,miratcan,navruzm,osmanorhan,batuhan,emresavas,fatihbazman,byaang,BerkantFidan,skylamer,tuncaybahadir,trkaplan,yasinyaman,needim,makseli,berkant-fidan,xjein,eserozvataf,kemalunal,divitcreative,candasm,irfansimsar,omerucel,MesutErdemir,tayfunoziserikan,togig,aertas,muhittin,brkr,aliemre,denizhacisalihoglu,oguzguc,hkan,muratbsts,hamzakaya,akgun,fatihacet,Ardakilic,ergunkocak,burakcan,yunusbassahan,hmert,kurtulusahmet,sercaneraslan,agorkem,huseyinozkilic,askn,riza,vigo,dnomak,miklagard,techeventstr,smtaydemir,ogta,sly01,alperen,sacikal,necatikartal,ismailbaskin,cemarguvanli,erenhatirnaz,MuhammetDilmac,unicod3,Maxwolf,burakdirin,msgrn38,hasantayyar,pasali,nesrinkalender,nyamahaja,Ulubay,ypersyntelykos,mustafairen,brsyuksel,aligoren,mucahitkambur,angusshire,utkuaydin,c0b41,yigitkaraca,tugbaa,murat-yuksel,hilalsaim,ibrahimgunduz34,kazdal,hsnaydd,mehmetdik,mahammad,uretgec,adiloztaser,cusspvz,Terraflop,suryanarayadev,omeripek,behram,erolg,scriptype,gautamkmr,yazbahar,ozziest,eneserdogan,mehmetkose,enyasar,aligundogdu,Canser,volkan,ahmetersin06,VagrantStory,fatihcelen,andrewiiird,slmcncb,ahmetshen-us,javiereguiluz,mustafapolat,resultakak,hanakamer,mmeyer2k,dilekuzulmez,serhatgksu,ogzolmz,scincin,jango2015,syeddanish41,ternsip,lutfuyucel,Ergunn,ergenekonyigit,tahaipek,omeryilmazel,whoisozan,coffeetalkh,kamilkeles,gokmen,csarigoz,GlcEbru,entriol,rekcahi,tolgahanuzun,life,ugurarici,evinw,yusufglr,ertugrulungor,erdem,BeautifulCodes,byoptimum,burcinakalin,AhmetEkti,ZelihaArslan,woxly,aredhelrim,berkaybeyaz1,jonpappalord,BrkSe,selimdoyranli,vikramvi,izniburak,enesbal,abdulbasitnawab,erkanderon,enderahmetyurt,omerraker,sezeregrek,caglarkarakoc,erhan,mallikarjunayaddala,linuxfb23,efezahid,HuseyinTurkmenoglu,SnehaRane,samiozbatmaz,kfalconspb,ecmelkytz,seferdemir,FatihDurmus,canyildiz,cemsuyun,saimemre,mehmetv}","{sintaxi,mperham,michael,moraes,jaywilliams,cfq,azer,ozataman,berkerpeksag,kvz,omerucel,volkan,airy,garyburd,ant0ine,gokmen,ozgur,tantek,fabpot,roktas,danielmiessler,codekitchen,rlerdorf,dunglas,sevket,chriscoyier,gkmngrgn,cihann,jpauli,emre,vigo,hasantayyar,nakkaya,ustun,zeebo,jwage,rakyll,mengu,weaverryan,feross,xaph,hoisie,kadirpekel,BYK,frail,muratcorlu,lucaswxp,Mottie,romainneutron,miratcan,oguzbilgic,muharremtac,thoj,Ocramius,eabay,divad12,yuxel,navruzm,rgngl,sindresorhus,osmanorhan,spf13,iamcal,webmozart,o,tbranyen,hmert,Seldaek,jakzal,irfan,f,schmittjoh,devrim,derickr,jmoiron,aladagemre,astaxie,hasegeli,ssg,ecylmz,onurozgurozkan,faraday,needim,tayfunoziserikan,vishr,brsyuksel,ismailbaskin,muhittin,vallejos,yasinyaman,fatih,stof,sinan,destan,sineld,fehmicansaglam,bradya,vargi,aacanakin,alanhamlett,lbali,bennadel,abdialeh,skottler,m4tthumphrey,octocat,hkulekci,avsaro,cemcetintas,Tobion,ergunkocak,pasali,tanerdogan,bahadir,cenkalti,richarddavey,aligundogdu,fatihacet,ogulcan,wouterj,boskef,aliemre,onur-celik,hdogan,gnugat,oguzserdar,eserozvataf,cihangir,dnomak,makseli,dougblack,adililhan,onurdegerli,yasar11732,tufanbarisyildirim,muhammet,sdogruyol,borantula,torvalds,fatihbazman,byaang,capacman,mholt,BerkantFidan,ibrahimgunduz34,cangelis,xjein,aertas,fatiherikli,farukuzun,skylamer,halitalptekin,tuncaybahadir,nyucel,jasonalvis,candasm,beratdogan,jrick,sezeregrek,erdem,utkuaydin,Hackerpilot,miklagard,omnus,beydogan,alpcanaydin,ezbercih,tarican,anonrig,xabbuh,nesrinkalender,davecgh,Aristona,chrislgarry,ozziest,uretgec,bozbalci,alfredxing,fg,c0b41,enyasar,vural,ugurarici,burakcan,talhaozcan,sly01,nmn,Canser,selahattinunlu,erolrecep,denizhacisalihoglu,smtaydemir,agorkem,behram,yazilimkulubu,BatuhanK,bulutfon,Erolstt,ogta,scriptype,necatikartal,nolcay,yazbahar,CreatorB,Maxwolf,vanhauser-thc,yasintoy,cemarguvanli,ahmetersin06,hanakamer,bulca,Ergunn}","{CSS,HTML,Perl,PHP,None,JavaScript,Shell}",
lacivert                                ,"{ahmetkakici,madven,halid,IsikcanYilmaz,hmert,hasantayyar,enversalih,techeventstr,huseyinozkilic,Ulubay,kaaninan,gabrielpconceicao,ternsip,ExpectoTR,rekcahi}","{pjhyett,ry,volkan,tansaku,richhickey,cowboy,vigo,hasantayyar,ustun,mengu,BYK,aycanirican,csenol,jerrinot,yuxel,o,hmert,musaulker,f,halid,ssg,hishamhm,david-sabata,ahmetkakici,korayal,rwinch,agaoglu,idubrov,fehmicansaglam,soygul,hakimel,ogulcan,eugenp,torvalds,clowwindy,madven,halitalptekin,metinmemisoglu,kobalski,serefacet}","{CSS,Go,C++,Java,PHP,Ruby,None,JavaScript}",
erenhatirnaz                            ,"{techeventstr,andersondanilo,aligoren,mucahitkambur,angusshire,toprakkeskin,kaaninan,gabrielpconceicao,cusspvz,ahmetozantekin,shoshindes,okan,ayazagan,adiloztaser,nedenyap,AlexisOhanian,sercaneraslan,eozguc,egcodes,ternsip,ozgurince,woxly,selimdoyranli,mallikarjunayaddala,seferdemir}","{arikan,azer,berkerpeksag,unclebob,eren,dcrockwell,cihann,emre,vigo,nvie,hasantayyar,ustun,xaph,BYK,muratcorlu,adamschwartz,ahmetalpbalkan,yuxel,sindresorhus,o,hmert,ademilter,f,ssg,darind,tayfunoziserikan,brsyuksel,sercaneraslan,muhittin,suleymanpetek,gokercebeci,fatih,fehmicansaglam,enderahmetyurt,domnikl,askn,bahadir,cenkalti,dashersw,fatihacet,hdogan,delirehberi,eserozvataf,gmertk,kucukkanat,kozdincer,dnomak,torvalds,v0lkan,orhanobut,emir,ibrahimgunduz34,lemiorhan,fatiherikli,eknkc,jariz,oktayelipek,batubozkan,aysekucuk,keremciu,utkuaydin,joom,ziyasal,bahattincinic,ozantunca,anonrig,s,Ardakilic,okan,nesrinkalender,arasatasaygin,hkellecioglu,ahmetaa,tayfunerbilen,barisb,burakcan,waroi,egcodes,umutgokbayrak,ahmetozantekin,mmetince,halilkaya,aligoren,smtaydemir,BatuhanK,toprakkeskin,kaaninan,Om3rCitak,kurtulusahmet,mehmetdik,livacengiz,MuhammetDilmac,yasintoy,safakesberk,ayazagan,techeventstr,borakasmer,GlcEbru,hanakamer,mucahitkambur,adiloztaser}","{CSS,Python,HTML,PHP,CoffeeScript,None,JavaScript}",
karlas                                  ,"{jmlagarto,kozko2001,manelizzard,angusshire,Paturishia,ternsip}","{ustun,naoisegolden,kozko2001,mrosack,manelizzard,alexgarces,jmlagarto,MeriLET,xpujol,martimorta,Arkariang,patxi80,Paturishia}","{None,JavaScript,CSS,HTML}",
alparslanahmed                          ,"{prosman,raowl,prabhakara,bonzysalesman,cusspvz,brunocasanova,gabrielpconceicao,angusshire,mesutgok,haibnu,ternsip,MyselfKhayer,DKarakis,gmkhussain,sanbir,danger1,976500133,giando,SnehaRane,gintern}","{ry,indexzero,azer,ustun,seanhandley,addyosmani,emrahayanoglu,bcinarli,IgorMinar,qawemlilo,mesutgok,ibrahimhizlioglu,gaearon,bonzysalesman,borisyankov,haibnu,torvalds,fatiherikli,arasatasaygin,arvindr21,raowl,andrewsyc,cusspvz,hwclass,halilkaya,brunocasanova,selahattinunlu,StephenGrider,gabrielpconceicao,VictorQueiroz,prosman,angusshire,prabhakara}","{PHP,None,JavaScript,C++,Java}",
yunusemre                               ,"{egriboz,egemenyildiz}","{ustun,egriboz}",{None},
mucahitkambur                           ,"{erenhatirnaz,aligoren,angusshire,yigitkaraca,ayazagan}","{unclebob,eren,hasantayyar,ustun,ahmetalpbalkan,yuxel,o,hmert,ssg,muhittin,gokercebeci,bahadir,cenkalti,dashersw,delirehberi,dnomak,emir,ibrahimgunduz34,lemiorhan,anonrig,arasatasaygin,tayfunerbilen,utkusen,mmetince,aligoren,erenhatirnaz,techeventstr}",,
